covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
8,1.4836851672527838,4.409164286267325,1.2994393675825078,-1.0631691933024363,4.030539527808004,0.34535956292387743,56.291273763223664,0.0,1.1417886853874906,0.2535418665691308,1.9797041003037106
4,0.9941436398767727,2.702409114684614,1.1169730942541407,-1.1950833965616061,3.1833706763151515,0.3026787107658012,24.127944131429892,0.0,0.8900336498620968,0.37344781788981307,1.421021426520795
6,0.43905830328087136,1.5512457274665608,0.725696300374812,-0.9832803091677212,1.8613969157294639,0.374081979461046,6.432716460841545,0.0,0.6050165931038974,0.545167971556666,0.8752272881251463
2,0.2815363056546209,1.3251641063985453,0.27614556531480405,-0.25969905685284816,0.82277166816209,0.7712836634137461,2.276801638860899,0.0,1.019521372120068,0.3079555120824886,1.699206143751994
7,0.15995698947041548,1.1734603987532024,0.16228632681002747,-0.15811836626053538,0.47803234520136634,0.853748720943957,1.6128976520392544,0.0,0.985646743102771,0.3243064919244571,1.624570191126091
5,0.00661575953020564,1.0066376920072742,0.1532821417624558,-0.29381171779737064,0.30704323685778195,0.7454168269535904,1.3593997429747062,0.0,0.043160667342828536,0.9655734587663023,0.050542074379029446
3,-0.11406237268635581,0.8922023050923402,0.6179724470650794,-1.3252661123719964,1.0971413669992847,0.26573223504368887,2.9955904788186927,0.0,-0.18457517520088365,0.853562258681503,0.2284317078730848
1,-0.24986041094466127,0.7789095027248712,0.20667259558593767,-0.6549312548845109,0.15521043299518833,0.519477772919072,1.167903700722191,0.0,-1.2089673052021328,0.22667540646717782,2.1413002229641767
0,-0.2880762640950015,0.7497044145300732,0.22362152592554346,-0.7263664010769566,0.1502138728869537,0.4836632392664396,1.162082754145917,0.0,-1.2882313672741805,0.1976654360622701,2.338867472586245
