covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
4,0.1854734752997711,1.2037882692286819,0.036417262923530876,0.11409695155412475,0.25684999904541744,1.1208607888119324,1.292851183302237,0.0,5.0930097544461015,3.5242355913659547e-07,21.436186294114798
7,0.1314114337057335,1.1404368989794649,0.05447279911892337,0.024646709295558497,0.23817615811590848,1.0249529502026953,1.2689327059322006,0.0,2.4124230043482804,0.015846884134418544,5.97965698888816
6,0.01686316121775466,1.0170061469204807,0.06357476116853697,-0.10774108099831335,0.14146740343382266,0.8978600393622364,1.1519629536121494,0.0,0.26524930503553673,0.7908174147842504,0.33858345352909225
5,0.003890602659469871,1.0038981808787564,0.05579919097397488,-0.10547380201599335,0.1132550073349331,0.8998980480526412,1.1199174837111352,0.0,0.06972507291878971,0.9444124850409118,0.08251098090705303
0,-0.006905448895786347,0.9931183389297407,0.04888422230074276,-0.1027167640174919,0.08890586622591921,0.9023825244901096,1.0929777653616088,0.0,-0.14126130212940757,0.8876635194306836,0.17191518727941973
8,-0.019701337822169533,0.9804914652980021,0.05132617440496997,-0.12029879112013223,0.08089611547579315,0.8866554723528735,1.0842582530631664,0.0,-0.3838458262391329,0.7010927205219333,0.5123228395368794
1,-0.038917954156771926,0.9618296200313846,0.04564477492217223,-0.12838006908666655,0.05054416077312269,0.8795190376148965,1.0518433125432656,0.0,-0.8526267075066087,0.3938663470200442,1.3442219403405764
2,-0.05542114714373309,0.9460866223616852,0.059100236644292654,-0.17125548244434102,0.060413188156874846,0.842606274859565,1.0622753754841459,0.0,-0.9377483118603578,0.34837376962106237,1.5212920928283928
3,-0.08907600270387445,0.9147760454794278,0.08458480691808604,-0.2548591779025975,0.0767071724948486,0.7750256310116278,1.0797258566670878,0.0,-1.0530969561724932,0.2922965577586948,1.7744952555952689
