covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
4,0.18538904133201103,1.2036866328996074,0.036401549856242645,0.11404331463233627,0.2567347680316858,1.1208006709017513,1.2927022153328107,0.0,5.092888683700316,3.5264876803237593e-07,21.435264664501393
7,0.1314003502456175,1.1404242590626275,0.05446822586082935,0.024644589256598792,0.2381561112346362,1.0249507772648123,1.2689072680438784,0.0,2.4124220711971756,0.01584692469856323,5.979653295946697
6,0.016875086835669264,1.0170182754195256,0.06357094405934066,-0.10772167398384894,0.14147184765518747,0.8978774643140899,1.1519680732018958,0.0,0.2654528273155283,0.7906606449768598,0.33886947839428505
5,0.0038876400701054353,1.0038952067450881,0.05579848140037776,-0.10547537386666306,0.11325065400687392,0.8998966335484032,1.1199126083535413,0.0,0.06967286514860448,0.9444540397567194,0.08244750285644038
0,-0.006906091979944129,0.9931177002712755,0.04888399349694288,-0.10271695865444239,0.08890477469455413,0.9023823488531441,1.0929765723427478,0.0,-0.14127511862090447,0.887652604919464,0.1719329264425969
8,-0.01970128936727393,0.9804915128076148,0.05132636463549141,-0.12029911551020739,0.08089653677565953,0.8866551847306848,1.0842587098611198,0.0,-0.38384345953952065,0.7010944747636763,0.5123192296966647
1,-0.03891862233401062,0.9618289773589397,0.04564430157826042,-0.12837980952688577,0.05054256485886454,0.8795192659026946,1.0518416338928653,0.0,-0.852650188266806,0.3938533217169604,1.344269651578248
2,-0.05542208915997013,0.9460857311331451,0.05910069012851806,-0.17125731327332744,0.06041313495338717,0.842604732192985,1.0622753189673928,0.0,-0.9377570556190022,0.3483692751016443,1.521310705775949
3,-0.08907281935468929,0.9147789575356419,0.08459005360874318,-0.25486627787813837,0.07672063916875978,0.7750201283681384,1.0797403970810184,0.0,-1.0529940052607174,0.2923437395737971,1.7742623979864909
